time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,0.0688504103998,0.261315603182,17.1228820827,6.25553575709,6.18386750707,0.0,0.368822107228,0.293242341658,4.32050847071,-0.119416919794,-0.110516309442,0.0,419.23217941066014,419.5208456431896,420.83169540166807,419.5047137099209
2.760000000000002,0.121688037039,0.293856599051,17.6539998222,6.23936842709,6.17158923537,0.0,0.514416870218,0.245626059473,4.52921034794,-0.158681294252,-0.0914656859082,0.0,457.467103719797,458.2162001917047,457.8045230991068,456.2229569093014
2.880000000000002,0.193790465128,0.318892676918,18.2169672808,6.21741340521,6.15939850279,0.0,0.689840988956,0.166629263967,4.84999864591,-0.223921799994,-0.116809197192,0.0,477.71973336533705,476.74411840281243,477.5486956690424,475.02226188078663
3.000000000000002,0.285016360789,0.334067481828,18.7940619388,6.19065136226,6.14401469532,0.0,0.833350963463,0.0814924400984,4.76814370695,-0.221762893526,-0.145477665466,0.0,416.1229516160214,414.84953260198665,415.8640700603685,415.90558245728755
3.1200000000000023,0.397803700859,0.3350560062,19.3836104742,6.16630512592,6.12627085052,0.0,1.05019660326,-0.0705167180198,5.05346877594,-0.179516252743,-0.151255577388,0.0,475.4211194708536,475.1807256674264,474.7379862237935,476.3182155504671
3.2400000000000024,0.534825627243,0.318305936169,19.9864474705,6.14484327754,6.10797942158,0.0,1.23683513738,-0.212471371651,4.99293639158,-0.177921254358,-0.154079884667,0.0,424.9252444089063,424.78106784174304,422.7173725100471,422.75342340934696
3.3600000000000025,0.698066456388,0.281069386418,20.5957672717,6.12233950768,6.09010969835,0.0,1.48734056402,-0.412516977203,5.1586971206,-0.201899719577,-0.141945487149,0.0,461.95131724494786,462.40963797720093,462.6286412332729,461.65060825465906
3.4800000000000026,0.891319667953,0.219253370561,21.2171505157,6.09988804547,6.07100622765,0.0,1.73696154342,-0.621870075733,5.19498315267,-0.168311901064,-0.186599297112,0.0,446.70429096819254,444.85495183689284,443.4324496767008,444.7757387575278
3.6000000000000028,1.11522235458,0.131481814559,21.8388270404,6.08098668836,6.04832426878,0.0,1.99877704255,-0.844182533673,5.16388973958,-0.143458170607,-0.192446267192,0.0,436.87502878008604,436.5957012769301,435.8771276479909,436.89042691599127
3.720000000000003,1.37181379553,0.0160904988719,22.4550099834,6.06146606914,6.0263408775,0.0,2.28156111601,-1.08206224176,5.10337714372,-0.193696950695,-0.1710449931,0.0,434.08712877048094,434.9508490674535,434.8442123366343,432.70764473110023
3.840000000000003,1.66626861447,-0.131281244903,23.0723608604,6.0349580077,6.00557706659,0.0,2.62948509495,-1.37850137504,5.18089397723,-0.268028681029,-0.175843499561,0.0,460.67572651926736,460.4583045967998,461.6406364133316,458.64924131939244
3.960000000000003,2.00315074842,-0.315479918556,23.6951287934,6.00505021311,5.98429969723,0.0,2.98856707302,-1.69641074418,5.19353566098,-0.225969141075,-0.179381210589,0.0,454.8487776915425,454.6775277685637,454.1986084043816,455.821055642241
4.080000000000001,2.38512725419,-0.540218860994,24.3199392737,5.97794518665,5.96325972122,0.0,3.38079042999,-2.05330495591,5.21423335437,-0.225744319625,-0.169834099385,0.0,461.5285285960489,461.8768574904644,461.57576477254094,461.5360690604165
4.199999999999998,2.81478222417,-0.80883063079,24.9437426277,5.94989672852,5.94250772369,0.0,3.78286638962,-2.42747450637,5.17678034267,-0.245533817209,-0.177353754421,0.0,458.2828257406487,457.9560261650517,457.9644108851447,457.12360803634004
4.319999999999996,3.29616328562,-1.12611095677,25.5673382496,5.91638047194,5.9209744181,0.0,4.24260447471,-2.86492485476,5.20831588795,-0.34172371654,-0.18240451674,0.0,475.6409350578721,475.41864214162223,478.8681312722974,475.11693115981217
4.439999999999993,3.83086990313,-1.4951017567,26.1849745297,5.87417447122,5.89856488794,0.0,4.67157603025,-3.29035404562,5.0781658761,-0.366654019617,-0.192991680281,0.0,457.0054399891253,456.55031443603053,458.0864616937882,456.9698922833909
4.559999999999991,4.41760260814,-1.91684671569,26.7834962334,5.83005527481,5.87917712352,0.0,5.10896000027,-3.74399397529,4.88949198297,-0.369069033897,-0.125310205156,0.0,453.5449434221461,456.23002956205096,455.5560855991964,455.32346624200505
4.679999999999988,5.05224776714,-2.38976888487,27.3461885417,5.78490335994,5.862471894,0.0,5.46983450806,-4.14315673016,4.48411861778,-0.386797828475,-0.160711106862,0.0,421.948562243651,420.3976188289888,421.58339878093375,420.6611553036235
4.799999999999986,5.7389304843,-2.92127433381,27.8741687954,5.73576795046,5.84355426083,0.0,5.97513919997,-4.71976160792,4.30430648118,-0.446975547058,-0.15345593386,0.0,472.52669492130025,472.784408266078,475.8942877121999,473.4196018074221
4.919999999999983,6.48251230121,-3.51945666097,28.3695986602,5.67909965983,5.82570394802,0.0,6.41802185185,-5.25467694909,3.94293368118,-0.514978110892,-0.142388055697,0.0,450.5760198997016,451.0028861823932,453.3880560905053,450.4133194152085
5.0399999999999805,7.28368179317,-4.18878961536,28.8251660899,5.61769847762,5.80903569862,0.0,6.93338088835,-5.90475262474,3.63578916648,-0.507195845189,-0.134145920399,0.0,476.99577461720156,477.2940330038918,476.96248650202097,477.0042140499529
